-0.204017114,-0.41546718,-0.165540186,-0.150176995,-0.626930489,-0.300851097,-0.262831242,-0.200184253,-0.148277128,-0.122687736,-0.477678409,-0.263776689,-0.21708469,-0.200595019,-0.434218514,-0.132246928,-0.242186965,-0.124643314,-0.256815655,-0.230707973,2
1.202468297,0.094544318,-0.165436935,0.162348795,-0.350442436,-0.186447108,-0.267036144,-0.201147241,-0.148277128,-0.122687736,-0.395268818,-0.263776689,-0.21708469,-0.200595019,-0.434218514,-0.132246928,-0.255782652,-0.124643314,-0.256815655,-0.230707973,0.771729068
-0.434588492,0.008821578,-0.165520056,-1.27565378,-0.809924001,0.700841129,-0.267036144,-0.201147241,-0.148277128,-0.122687736,-0.523798381,-0.263776689,-0.21708469,-0.200595019,-0.428954224,-0.132246928,-0.255782652,-0.124643314,-0.256815655,-0.230707973,0.803912128
1.871125295,-0.460847978,-0.165540186,-0.793761962,-0.395641254,-1.031267767,-0.267036144,-0.201147241,-0.148277128,-0.122687736,0.942669729,-0.263210825,-0.21708469,-0.200595019,4.446830673,-0.132246928,-0.255782652,-0.124643314,-0.256815655,-0.230707973,0.720427459
-0.964902664,-0.396597061,-0.165540186,1.384447216,-1.332914122,3.603550847,-0.266247725,-0.201147241,-0.148277128,-0.122687736,-0.549430796,-0.164750508,-0.21708469,-0.200595019,-0.418425645,-0.132246928,-0.212276452,-0.124643314,-0.175919552,-0.230707973,0.771886606
-0.219388539,0.015623839,-0.165540186,-0.073019779,-0.864854066,-0.266219918,-0.26440808,-0.201147241,-0.148277128,-0.122687736,-0.230449635,-0.067987782,-0.21090137,-0.200595019,-0.434218514,-0.132246928,-0.255782652,-0.124643314,-0.256815655,-0.230707973,1.775739437
0.779754102,-0.392355041,-0.165540186,0.617586353,0.928512174,-0.084111208,-0.267036144,-0.201147241,-0.148277128,-0.122687736,-0.548512071,-0.263776689,-0.21708469,-0.200595019,-0.395262772,-0.132246928,-0.253063515,-0.124643314,1.251154618,-0.230707973,1.039969511
0.544655523,-0.313213003,-0.165540186,0.598316427,-0.565299461,-0.72848127,-0.267036144,-0.201147241,-0.148277128,-0.122687736,-0.549430796,-0.262079098,-0.21708469,-0.200595019,-0.434218514,-0.060515086,-0.138859739,-0.124643314,-0.256815655,-0.230707973,1.621413959
1.057597878,-0.572291039,5.959321564,1.603583275,0.03556095,-0.723514833,-0.267036144,-0.201147241,-0.148277128,-0.122687736,-0.549247051,-0.263776689,-0.21708469,-0.200595019,-0.415267071,-0.132246928,-0.255782652,-0.124643314,-0.256815655,-0.230707973,0.714597419
0.241754219,-0.248814379,-0.165537864,2.807641321,2.303240439,0.623658785,0.109302595,-0.198258279,-0.146323942,-0.122687736,-0.136188498,3.734051719,3.953565098,-0.200595019,-0.434218514,-0.132246928,-0.255782652,-0.124643314,-0.256815655,-0.230707973,0.71475619
1.832696732,-0.207605634,-0.165540186,0.006107904,-1.088930235,1.440982944,-0.267036144,-0.201147241,-0.148277128,-0.122687736,0.32758365,-0.251893548,-0.21708469,-0.200595019,-0.433165656,-0.132246928,-0.255782652,-0.124643314,-0.256815655,-0.230707973,0.812812768
-1.316760904,-0.017610064,-0.165540186,-0.154095863,1.325091899,0.317288344,-0.267036144,-0.201147241,-0.145347349,-0.122687736,0.290650923,-0.257552186,-0.21399303,-0.200595019,-0.372099898,-0.132246928,-0.255782652,-0.081948254,1.350253736,-0.230707973,0.759802227
-0.74633363,0.039497832,-0.165540186,-0.745905362,0.676130944,0.930771937,-0.266773338,-0.201147241,0.05851638,-0.118450806,2.432657187,-0.263776689,-0.21708469,-0.200595019,-0.416319929,-0.132246928,-0.255782652,-0.124643314,0.827565216,-0.230707973,0.647764965
0.433897034,0.012126829,-0.165540186,-0.018047151,-2.169295074,0.22562698,-0.267036144,-0.201147241,-0.148277128,-0.122687736,-0.549430796,-0.263776689,-0.21708469,-0.200595019,-0.42579565,-0.132246928,-0.253063515,-0.124643314,-0.256815655,-0.230707973,1.396176278
1.079496895,6.745341578,-0.165540186,1.382563396,-1.696331447,-1.030563769,4.661897546,-0.107737466,-0.148277128,-0.122687736,-0.549430796,-0.263776689,-0.21708469,-0.200595019,-0.434218514,-0.132246928,0.500137578,-0.124643314,-0.256815655,-0.229793316,0.714734433
0.118782817,0.072686387,-0.165540186,0.067180507,0.676239975,0.419060845,-0.266773338,-0.201147241,-0.148277128,-0.122687736,-0.096499598,-0.144379408,-0.201626389,-0.200595019,-0.433165656,-0.132246928,-0.255782652,-0.124643314,-0.256815655,-0.230707973,2
0.971896918,0.078449521,-0.165540186,-1.986550171,0.235180601,0.071598828,-0.093846738,-0.200184253,-0.148277128,-0.122687736,1.024252468,0.009535571,-0.183076427,-0.200595019,1.785205923,-0.132246928,-0.253063515,-0.124643314,-0.256815655,-0.230707973,0.709520307
-0.726645572,0.258163959,-0.165540186,-0.360289047,0.303411642,-0.498685508,-0.267036144,-0.201147241,0.599304595,0.0493316,0.50204944,-0.131930402,-0.21708469,-0.200595019,-0.434218514,-0.132246928,-0.255782652,-0.124643314,-0.256815655,-0.230707973,1.173848858
0.042241542,-0.375896161,-0.165540186,-0.657739518,0.140979208,-0.386635731,-0.267036144,-0.201147241,-0.148277128,-0.122687736,-0.530321325,-0.25076182,-0.21708469,-0.200595019,-0.40579135,-0.132246928,-0.255782652,-0.124643314,6.17462582,-0.230707973,0.633399045
-0.011874298,-0.526649811,-0.165540186,2.847083127,7.72E-01,1.22962259,5.31681105,2.746557107,-0.136558015,-0.122687736,-0.539232953,2.01495721,0.330139188,2.048500653,-0.433165656,-0.132246928,-0.201399902,-0.124643314,-0.080266727,-0.230707973,0.71426813
